district,date,day_of_week,month,is_weekend,is_holiday,holiday_name,holiday_proximity,season,district_type,waste_kg
Changunarayan,2024-09-06,4,9,0,0,,1,monsoon,rural,611.2
Nagarkot,2024-09-06,4,9,0,0,,1,monsoon,rural,252.5
Kathmandu-Core,2024-09-07,5,9,1,1,Teej,0,monsoon,commercial,3594.2
Baneshwor,2024-09-07,5,9,1,1,Teej,0,monsoon,commercial,3163.4
Koteshwor,2024-09-07,5,9,1,1,Teej,0,monsoon,commercial,2598.5
Balaju,2024-09-07,5,9,1,1,Teej,0,monsoon,residential,2822.4
Maharajgunj,2024-09-07,5,9,1,1,Teej,0,monsoon,residential,2843.4
Budhanilkantha,2024-09-07,5,9,1,1,Teej,0,monsoon,suburban,1254.6
Tokha,2024-09-07,5,9,1,1,Teej,0,monsoon,suburban,1389.5
Chandragiri,2024-09-07,5,9,1,1,Teej,0,monsoon,rural,704.2
Lalitpur,2024-09-07,5,9,1,1,Teej,0,monsoon,commercial,3293.3
Satdobato,2024-09-07,5,9,1,1,Teej,0,monsoon,commercial,2936.7
Kirtipur,2024-09-07,5,9,1,1,Teej,0,monsoon,residential,3058.3
Imadol,2024-09-07,5,9,1,1,Teej,0,monsoon,residential,2386.2
Lubhu,2024-09-07,5,9,1,1,Teej,0,monsoon,suburban,1091.7
Godawari,2024-09-07,5,9,1,1,Teej,0,monsoon,rural,626.7
Dakshinkali,2024-09-07,5,9,1,1,Teej,0,monsoon,rural,532.9
Bhaktapur,2024-09-07,5,9,1,1,Teej,0,monsoon,commercial,3052.7
Madhyapur Thimi,2024-09-07,5,9,1,1,Teej,0,monsoon,residential,2042.3
Suryabinayak,2024-09-07,5,9,1,1,Teej,0,monsoon,suburban,1721.1
Changunarayan,2024-09-07,5,9,1,1,Teej,0,monsoon,rural,727.7
Nagarkot,2024-09-07,5,9,1,1,Teej,0,monsoon,rural,409.0
Kathmandu-Core,2024-09-08,6,9,1,0,,1,monsoon,commercial,3259.0
Baneshwor,2024-09-08,6,9,1,0,,1,monsoon,commercial,2643.6
Koteshwor,2024-09-08,6,9,1,0,,1,monsoon,commercial,2806.5
Balaju,2024-09-08,6,9,1,0,,1,monsoon,residential,2058.2
Maharajgunj,2024-09-08,6,9,1,0,,1,monsoon,residential,2884.1
Budhanilkantha,2024-09-08,6,9,1,0,,1,monsoon,suburban,1093.4
Tokha,2024-09-08,6,9,1,0,,1,monsoon,suburban,937.2
Chandragiri,2024-09-08,6,9,1,0,,1,monsoon,rural,546.1
Lalitpur,2024-09-08,6,9,1,0,,1,monsoon,commercial,3613.8
Satdobato,2024-09-08,6,9,1,0,,1,monsoon,commercial,2593.6
Kirtipur,2024-09-08,6,9,1,0,,1,monsoon,residential,1894.0
Imadol,2024-09-08,6,9,1,0,,1,monsoon,residential,2186.8
Lubhu,2024-09-08,6,9,1,0,,1,monsoon,suburban,1028.1
Godawari,2024-09-08,6,9,1,0,,1,monsoon,rural,595.3
Dakshinkali,2024-09-08,6,9,1,0,,1,monsoon,rural,496.9
Bhaktapur,2024-09-08,6,9,1,0,,1,monsoon,commercial,3628.7
Madhyapur Thimi,2024-09-08,6,9,1,0,,1,monsoon,residential,2989.0
Suryabinayak,2024-09-08,6,9,1,0,,1,monsoon,suburban,1099.3
Changunarayan,2024-09-08,6,9,1,0,,1,monsoon,rural,739.8
Nagarkot,2024-09-08,6,9,1,0,,1,monsoon,rural,353.9
Kathmandu-Core,2024-09-09,0,9,0,0,,2,monsoon,commercial,3887.6
Baneshwor,2024-09-09,0,9,0,0,,2,monsoon,commercial,2494.4
Koteshwor,2024-09-09,0,9,0,0,,2,monsoon,commercial,2968.0
Balaju,2024-09-09,0,9,0,0,,2,monsoon,residential,1898.8
Maharajgunj,2024-09-09,0,9,0,0,,2,monsoon,residential,2150.6
Budhanilkantha,2024-09-09,0,9,0,0,,2,monsoon,suburban,1251.0
Tokha,2024-09-09,0,9,0,0,,2,monsoon,suburban,693.8
Chandragiri,2024-09-09,0,9,0,0,,2,monsoon,rural,520.3
Lalitpur,2024-09-09,0,9,0,0,,2,monsoon,commercial,3748.7
Satdobato,2024-09-09,0,9,0,0,,2,monsoon,commercial,2613.6
Kirtipur,2024-09-09,0,9,0,0,,2,monsoon,residential,1914.6
Imadol,2024-09-09,0,9,0,0,,2,monsoon,residential,1594.7
Lubhu,2024-09-09,0,9,0,0,,2,monsoon,suburban,865.5
Godawari,2024-09-09,0,9,0,0,,2,monsoon,rural,446.9
Dakshinkali,2024-09-09,0,9,0,0,,2,monsoon,rural,297.0
Bhaktapur,2024-09-09,0,9,0,0,,2,monsoon,commercial,2106.8
Madhyapur Thimi,2024-09-09,0,9,0,0,,2,monsoon,residential,2122.8
Suryabinayak,2024-09-09,0,9,0,0,,2,monsoon,suburban,1018.5
Changunarayan,2024-09-09,0,9,0,0,,2,monsoon,rural,482.0
Nagarkot,2024-09-09,0,9,0,0,,2,monsoon,rural,234.7
Kathmandu-Core,2024-09-10,1,9,0,0,,3,monsoon,commercial,2861.2
Baneshwor,2024-09-10,1,9,0,0,,3,monsoon,commercial,2852.8
Koteshwor,2024-09-10,1,9,0,0,,3,monsoon,commercial,2354.7
Balaju,2024-09-10,1,9,0,0,,3,monsoon,residential,1429.5
Maharajgunj,2024-09-10,1,9,0,0,,3,monsoon,residential,1725.4
Budhanilkantha,2024-09-10,1,9,0,0,,3,monsoon,suburban,875.5
Tokha,2024-09-10,1,9,0,0,,3,monsoon,suburban,750.8
Chandragiri,2024-09-10,1,9,0,0,,3,monsoon,rural,503.9
Lalitpur,2024-09-10,1,9,0,0,,3,monsoon,commercial,2668.6
Satdobato,2024-09-10,1,9,0,0,,3,monsoon,commercial,2239.9
Kirtipur,2024-09-10,1,9,0,0,,3,monsoon,residential,1223.9
Imadol,2024-09-10,1,9,0,0,,3,monsoon,residential,1206.4
Lubhu,2024-09-10,1,9,0,0,,3,monsoon,suburban,722.4
Godawari,2024-09-10,1,9,0,0,,3,monsoon,rural,304.2
Dakshinkali,2024-09-10,1,9,0,0,,3,monsoon,rural,288.4
Bhaktapur,2024-09-10,1,9,0,0,,3,monsoon,commercial,1995.0
Madhyapur Thimi,2024-09-10,1,9,0,0,,3,monsoon,residential,1591.8
Suryabinayak,2024-09-10,1,9,0,0,,3,monsoon,suburban,925.2
Changunarayan,2024-09-10,1,9,0,0,,3,monsoon,rural,412.8
Nagarkot,2024-09-10,1,9,0,0,,3,monsoon,rural,235.7
Kathmandu-Core,2024-09-11,2,9,0,0,,4,monsoon,commercial,2615.9
Baneshwor,2024-09-11,2,9,0,0,,4,monsoon,commercial,2575.7
Koteshwor,2024-09-11,2,9,0,0,,4,monsoon,commercial,2478.3
Balaju,2024-09-11,2,9,0,0,,4,monsoon,residential,1485.1
Maharajgunj,2024-09-11,2,9,0,0,,4,monsoon,residential,1765.8
Budhanilkantha,2024-09-11,2,9,0,0,,4,monsoon,suburban,1148.0
Tokha,2024-09-11,2,9,0,0,,4,monsoon,suburban,746.5
Chandragiri,2024-09-11,2,9,0,0,,4,monsoon,rural,448.0
Lalitpur,2024-09-11,2,9,0,0,,4,monsoon,commercial,2702.3
Satdobato,2024-09-11,2,9,0,0,,4,monsoon,commercial,1979.4
Kirtipur,2024-09-11,2,9,0,0,,4,monsoon,residential,1114.1
Imadol,2024-09-11,2,9,0,0,,4,monsoon,residential,1134.1
Lubhu,2024-09-11,2,9,0,0,,4,monsoon,suburban,560.8
Godawari,2024-09-11,2,9,0,0,,4,monsoon,rural,450.5
Dakshinkali,2024-09-11,2,9,0,0,,4,monsoon,rural,277.7
Bhaktapur,2024-09-11,2,9,0,0,,4,monsoon,commercial,1889.4
Madhyapur Thimi,2024-09-11,2,9,0,0,,4,monsoon,residential,1753.0
Suryabinayak,2024-09-11,2,9,0,0,,4,monsoon,suburban,712.0
Changunarayan,2024-09-11,2,9,0,0,,4,monsoon,rural,360.4
Nagarkot,2024-09-11,2,9,0,0,,4,monsoon,rural,201.8
Kathmandu-Core,2024-09-12,3,9,0,0,,5,monsoon,commercial,3336.7
Baneshwor,2024-09-12,3,9,0,0,,5,monsoon,commercial,2687.0
Koteshwor,2024-09-12,3,9,0,0,,5,monsoon,commercial,2526.6
Balaju,2024-09-12,3,9,0,0,,5,monsoon,residential,1719.7
Maharajgunj,2024-09-12,3,9,0,0,,5,monsoon,residential,1660.1
Budhanilkantha,2024-09-12,3,9,0,0,,5,monsoon,suburban,919.3
Tokha,2024-09-12,3,9,0,0,,5,monsoon,suburban,655.5
Chandragiri,2024-09-12,3,9,0,0,,5,monsoon,rural,424.7
Lalitpur,2024-09-12,3,9,0,0,,5,monsoon,commercial,2330.5
Satdobato,2024-09-12,3,9,0,0,,5,monsoon,commercial,2185.9
Kirtipur,2024-09-12,3,9,0,0,,5,monsoon,residential,1343.4
Imadol,2024-09-12,3,9,0,0,,5,monsoon,residential,1610.8
Lubhu,2024-09-12,3,9,0,0,,5,monsoon,suburban,670.0
Godawari,2024-09-12,3,9,0,0,,5,monsoon,rural,311.0
Dakshinkali,2024-09-12,3,9,0,0,,5,monsoon,rural,277.1
Bhaktapur,2024-09-12,3,9,0,0,,5,monsoon,commercial,2094.1
Madhyapur Thimi,2024-09-12,3,9,0,0,,5,monsoon,residential,1902.1
Suryabinayak,2024-09-12,3,9,0,0,,5,monsoon,suburban,764.6
Changunarayan,2024-09-12,3,9,0,0,,5,monsoon,rural,321.5
Nagarkot,2024-09-12,3,9,0,0,,5,monsoon,rural,219.8
Kathmandu-Core,2024-09-13,4,9,0,0,,4,monsoon,commercial,2676.2
Baneshwor,2024-09-13,4,9,0,0,,4,monsoon,commercial,2593.9
Koteshwor,2024-09-13,4,9,0,0,,4,monsoon,commercial,2567.8
Balaju,2024-09-13,4,9,0,0,,4,monsoon,residential,1824.6
Maharajgunj,2024-09-13,4,9,0,0,,4,monsoon,residential,1852.2
Budhanilkantha,2024-09-13,4,9,0,0,,4,monsoon,suburban,889.9
Tokha,2024-09-13,4,9,0,0,,4,monsoon,suburban,781.3
Chandragiri,2024-09-13,4,9,0,0,,4,monsoon,rural,455.4
Lalitpur,2024-09-13,4,9,0,0,,4,monsoon,commercial,2941.1
Satdobato,2024-09-13,4,9,0,0,,4,monsoon,commercial,2365.4
Kirtipur,2024-09-13,4,9,0,0,,4,monsoon,residential,1620.2
Imadol,2024-09-13,4,9,0,0,,4,monsoon,residential,1473.7
Lubhu,2024-09-13,4,9,0,0,,4,monsoon,suburban,761.3
Godawari,2024-09-13,4,9,0,0,,4,monsoon,rural,425.9
Dakshinkali,2024-09-13,4,9,0,0,,4,monsoon,rural,246.4
Bhaktapur,2024-09-13,4,9,0,0,,4,monsoon,commercial,2141.7
Madhyapur Thimi,2024-09-13,4,9,0,0,,4,monsoon,residential,1809.2
Suryabinayak,2024-09-13,4,9,0,0,,4,monsoon,suburban,966.4
Changunarayan,2024-09-13,4,9,0,0,,4,monsoon,rural,393.0
Nagarkot,2024-09-13,4,9,0,0,,4,monsoon,rural,199.1
Kathmandu-Core,2024-09-14,5,9,1,0,,3,monsoon,commercial,2350.6
Baneshwor,2024-09-14,5,9,1,0,,3,monsoon,commercial,2373.8
Koteshwor,2024-09-14,5,9,1,0,,3,monsoon,commercial,2482.0
Balaju,2024-09-14,5,9,1,0,,3,monsoon,residential,1863.4
Maharajgunj,2024-09-14,5,9,1,0,,3,monsoon,residential,1932.2
Budhanilkantha,2024-09-14,5,9,1,0,,3,monsoon,suburban,1002.0
Tokha,2024-09-14,5,9,1,0,,3,monsoon,suburban,810.5
Chandragiri,2024-09-14,5,9,1,0,,3,monsoon,rural,432.3
Lalitpur,2024-09-14,5,9,1,0,,3,monsoon,commercial,2623.4
Satdobato,2024-09-14,5,9,1,0,,3,monsoon,commercial,2069.4
Kirtipur,2024-09-14,5,9,1,0,,3,monsoon,residential,2177.9
Imadol,2024-09-14,5,9,1,0,,3,monsoon,residential,1312.5
Lubhu,2024-09-14,5,9,1,0,,3,monsoon,suburban,772.3
Godawari,2024-09-14,5,9,1,0,,3,monsoon,rural,402.8
Dakshinkali,2024-09-14,5,9,1,0,,3,monsoon,rural,315.3
Bhaktapur,2024-09-14,5,9,1,0,,3,monsoon,commercial,2165.5
Madhyapur Thimi,2024-09-14,5,9,1,0,,3,monsoon,residential,1851.6
Suryabinayak,2024-09-14,5,9,1,0,,3,monsoon,suburban,1198.0
Changunarayan,2024-09-14,5,9,1,0,,3,monsoon,rural,465.7
Nagarkot,2024-09-14,5,9,1,0,,3,monsoon,rural,225.0
Kathmandu-Core,2024-09-15,6,9,1,0,,2,monsoon,commercial,3389.4
Baneshwor,2024-09-15,6,9,1,0,,2,monsoon,commercial,2177.5
Koteshwor,2024-09-15,6,9,1,0,,2,monsoon,commercial,2838.8
Balaju,2024-09-15,6,9,1,0,,2,monsoon,residential,2551.9
Maharajgunj,2024-09-15,6,9,1,0,,2,monsoon,residential,2481.1
Budhanilkantha,2024-09-15,6,9,1,0,,2,monsoon,suburban,1433.5
Tokha,2024-09-15,6,9,1,0,,2,monsoon,suburban,1005.0
Chandragiri,2024-09-15,6,9,1,0,,2,monsoon,rural,566.2
Lalitpur,2024-09-15,6,9,1,0,,2,monsoon,commercial,2842.2
Satdobato,2024-09-15,6,9,1,0,,2,monsoon,commercial,2238.6
Kirtipur,2024-09-15,6,9,1,0,,2,monsoon,residential,2306.6
Imadol,2024-09-15,6,9,1,0,,2,monsoon,residential,1610.2
Lubhu,2024-09-15,6,9,1,0,,2,monsoon,suburban,898.1
Godawari,2024-09-15,6,9,1,0,,2,monsoon,rural,492.4
Dakshinkali,2024-09-15,6,9,1,0,,2,monsoon,rural,487.8
Bhaktapur,2024-09-15,6,9,1,0,,2,monsoon,commercial,3428.2
Madhyapur Thimi,2024-09-15,6,9,1,0,,2,monsoon,residential,1998.2
Suryabinayak,2024-09-15,6,9,1,0,,2,monsoon,suburban,931.6
Changunarayan,2024-09-15,6,9,1,0,,2,monsoon,rural,609.9
Nagarkot,2024-09-15,6,9,1,0,,2,monsoon,rural,339.0
Kathmandu-Core,2024-09-16,0,9,0,0,,1,monsoon,commercial,3764.2
Baneshwor,2024-09-16,0,9,0,0,,1,monsoon,commercial,2962.3
Koteshwor,2024-09-16,0,9,0,0,,1,monsoon,commercial,2957.0
Balaju,2024-09-16,0,9,0,0,,1,monsoon,residential,2196.8
Maharajgunj,2024-09-16,0,9,0,0,,1,monsoon,residential,2200.5
Budhanilkantha,2024-09-16,0,9,0,0,,1,monsoon,suburban,848.5
Tokha,2024-09-16,0,9,0,0,,1,monsoon,suburban,882.9
Chandragiri,2024-09-16,0,9,0,0,,1,monsoon,rural,535.0
Lalitpur,2024-09-16,0,9,0,0,,1,monsoon,commercial,2939.9
Satdobato,2024-09-16,0,9,0,0,,1,monsoon,commercial,3228.9
Kirtipur,2024-09-16,0,9,0,0,,1,monsoon,residential,1626.4
Imadol,2024-09-16,0,9,0,0,,1,monsoon,residential,1522.6
Lubhu,2024-09-16,0,9,0,0,,1,monsoon,suburban,886.9
Godawari,2024-09-16,0,9,0,0,,1,monsoon,rural,429.1
Dakshinkali,2024-09-16,0,9,0,0,,1,monsoon,rural,270.7
Bhaktapur,2024-09-16,0,9,0,0,,1,monsoon,commercial,2309.2
Madhyapur Thimi,2024-09-16,0,9,0,0,,1,monsoon,residential,2197.9
Suryabinayak,2024-09-16,0,9,0,0,,1,monsoon,suburban,975.1
Changunarayan,2024-09-16,0,9,0,0,,1,monsoon,rural,440.4
Nagarkot,2024-09-16,0,9,0,0,,1,monsoon,rural,274.7
Kathmandu-Core,2024-09-17,1,9,0,1,Indra Jatra,0,monsoon,commercial,4278.2
Baneshwor,2024-09-17,1,9,0,1,Indra Jatra,0,monsoon,commercial,3568.9
Koteshwor,2024-09-17,1,9,0,1,Indra Jatra,0,monsoon,commercial,3746.2
Balaju,2024-09-17,1,9,0,1,Indra Jatra,0,monsoon,residential,2791.9
Maharajgunj,2024-09-17,1,9,0,1,Indra Jatra,0,monsoon,residential,3055.1
Budhanilkantha,2024-09-17,1,9,0,1,Indra Jatra,0,monsoon,suburban,1480.1
Tokha,2024-09-17,1,9,0,1,Indra Jatra,0,monsoon,suburban,1278.2
Chandragiri,2024-09-17,1,9,0,1,Indra Jatra,0,monsoon,rural,595.1
Lalitpur,2024-09-17,1,9,0,1,Indra Jatra,0,monsoon,commercial,3518.8
Satdobato,2024-09-17,1,9,0,1,Indra Jatra,0,monsoon,commercial,3271.5
Kirtipur,2024-09-17,1,9,0,1,Indra Jatra,0,monsoon,residential,2165.9
Imadol,2024-09-17,1,9,0,1,Indra Jatra,0,monsoon,residential,1618.0
Lubhu,2024-09-17,1,9,0,1,Indra Jatra,0,monsoon,suburban,988.6
Godawari,2024-09-17,1,9,0,1,Indra Jatra,0,monsoon,rural,587.9
Dakshinkali,2024-09-17,1,9,0,1,Indra Jatra,0,monsoon,rural,440.7
Bhaktapur,2024-09-17,1,9,0,1,Indra Jatra,0,monsoon,commercial,3135.7
Madhyapur Thimi,2024-09-17,1,9,0,1,Indra Jatra,0,monsoon,residential,2459.0
Suryabinayak,2024-09-17,1,9,0,1,Indra Jatra,0,monsoon,suburban,1159.1
Changunarayan,2024-09-17,1,9,0,1,Indra Jatra,0,monsoon,rural,558.6
Nagarkot,2024-09-17,1,9,0,1,Indra Jatra,0,monsoon,rural,257.1
Kathmandu-Core,2024-09-18,2,9,0,0,,1,monsoon,commercial,4687.9
Baneshwor,2024-09-18,2,9,0,0,,1,monsoon,commercial,3300.0
Koteshwor,2024-09-18,2,9,0,0,,1,monsoon,commercial,3103.4
Balaju,2024-09-18,2,9,0,0,,1,monsoon,residential,1967.9
Maharajgunj,2024-09-18,2,9,0,0,,1,monsoon,residential,2677.0
Budhanilkantha,2024-09-18,2,9,0,0,,1,monsoon,suburban,1016.6
Tokha,2024-09-18,2,9,0,0,,1,monsoon,suburban,922.4
Chandragiri,2024-09-18,2,9,0,0,,1,monsoon,rural,576.5
Lalitpur,2024-09-18,2,9,0,0,,1,monsoon,commercial,3728.2
Satdobato,2024-09-18,2,9,0,0,,1,monsoon,commercial,3137.7
Kirtipur,2024-09-18,2,9,0,0,,1,monsoon,residential,2255.3
Imadol,2024-09-18,2,9,0,0,,1,monsoon,residential,1708.6
Lubhu,2024-09-18,2,9,0,0,,1,monsoon,suburban,764.3
Godawari,2024-09-18,2,9,0,0,,1,monsoon,rural,471.2
Dakshinkali,2024-09-18,2,9,0,0,,1,monsoon,rural,379.6
Bhaktapur,2024-09-18,2,9,0,0,,1,monsoon,commercial,3198.6
Madhyapur Thimi,2024-09-18,2,9,0,0,,1,monsoon,residential,1713.8
Suryabinayak,2024-09-18,2,9,0,0,,1,monsoon,suburban,1224.0
Changunarayan,2024-09-18,2,9,0,0,,1,monsoon,rural,527.1
Nagarkot,2024-09-18,2,9,0,0,,1,monsoon,rural,286.4
Kathmandu-Core,2024-09-19,3,9,0,0,,2,monsoon,commercial,3813.7
Baneshwor,2024-09-19,3,9,0,0,,2,monsoon,commercial,2961.7
Koteshwor,2024-09-19,3,9,0,0,,2,monsoon,commercial,3476.9
Balaju,2024-09-19,3,9,0,0,,2,monsoon,residential,2388.7
Maharajgunj,2024-09-19,3,9,0,0,,2,monsoon,residential,2299.4
Budhanilkantha,2024-09-19,3,9,0,0,,2,monsoon,suburban,1165.0
Tokha,2024-09-19,3,9,0,0,,2,monsoon,suburban,902.4
Chandragiri,2024-09-19,3,9,0,0,,2,monsoon,rural,446.4
Lalitpur,2024-09-19,3,9,0,0,,2,monsoon,commercial,3819.7
Satdobato,2024-09-19,3,9,0,0,,2,monsoon,commercial,2957.4
Kirtipur,2024-09-19,3,9,0,0,,2,monsoon,residential,1638.5
Imadol,2024-09-19,3,9,0,0,,2,monsoon,residential,1506.7
Lubhu,2024-09-19,3,9,0,0,,2,monsoon,suburban,826.1
Godawari,2024-09-19,3,9,0,0,,2,monsoon,rural,399.7
Dakshinkali,2024-09-19,3,9,0,0,,2,monsoon,rural,330.2
Bhaktapur,2024-09-19,3,9,0,0,,2,monsoon,commercial,2213.9
Madhyapur Thimi,2024-09-19,3,9,0,0,,2,monsoon,residential,1957.3
Suryabinayak,2024-09-19,3,9,0,0,,2,monsoon,suburban,974.8
Changunarayan,2024-09-19,3,9,0,0,,2,monsoon,rural,415.2
Nagarkot,2024-09-19,3,9,0,0,,2,monsoon,rural,323.4
Kathmandu-Core,2024-09-20,4,9,0,0,,3,monsoon,commercial,3689.7
Baneshwor,2024-09-20,4,9,0,0,,3,monsoon,commercial,2481.3
Koteshwor,2024-09-20,4,9,0,0,,3,monsoon,commercial,2736.3
Balaju,2024-09-20,4,9,0,0,,3,monsoon,residential,1932.1
Maharajgunj,2024-09-20,4,9,0,0,,3,monsoon,residential,1955.2
Budhanilkantha,2024-09-20,4,9,0,0,,3,monsoon,suburban,874.2
Tokha,2024-09-20,4,9,0,0,,3,monsoon,suburban,913.7
Chandragiri,2024-09-20,4,9,0,0,,3,monsoon,rural,426.2
Lalitpur,2024-09-20,4,9,0,0,,3,monsoon,commercial,2426.1
Satdobato,2024-09-20,4,9,0,0,,3,monsoon,commercial,2541.1
Kirtipur,2024-09-20,4,9,0,0,,3,monsoon,residential,1778.1
Imadol,2024-09-20,4,9,0,0,,3,monsoon,residential,1739.6
Lubhu,2024-09-20,4,9,0,0,,3,monsoon,suburban,622.4
Godawari,2024-09-20,4,9,0,0,,3,monsoon,rural,437.8
Dakshinkali,2024-09-20,4,9,0,0,,3,monsoon,rural,289.2
Bhaktapur,2024-09-20,4,9,0,0,,3,monsoon,commercial,2329.0
Madhyapur Thimi,2024-09-20,4,9,0,0,,3,monsoon,residential,1408.8
Suryabinayak,2024-09-20,4,9,0,0,,3,monsoon,suburban,754.0
Changunarayan,2024-09-20,4,9,0,0,,3,monsoon,rural,388.7
Nagarkot,2024-09-20,4,9,0,0,,3,monsoon,rural,218.3
Kathmandu-Core,2024-09-21,5,9,1,0,,4,monsoon,commercial,2330.3
Baneshwor,2024-09-21,5,9,1,0,,4,monsoon,commercial,2406.7
Koteshwor,2024-09-21,5,9,1,0,,4,monsoon,commercial,2480.2
Balaju,2024-09-21,5,9,1,0,,4,monsoon,residential,2100.2
Maharajgunj,2024-09-21,5,9,1,0,,4,monsoon,residential,2080.9
Budhanilkantha,2024-09-21,5,9,1,0,,4,monsoon,suburban,1036.6
Tokha,2024-09-21,5,9,1,0,,4,monsoon,suburban,702.6
Chandragiri,2024-09-21,5,9,1,0,,4,monsoon,rural,516.1
Lalitpur,2024-09-21,5,9,1,0,,4,monsoon,commercial,2232.8
Satdobato,2024-09-21,5,9,1,0,,4,monsoon,commercial,2209.2
Kirtipur,2024-09-21,5,9,1,0,,4,monsoon,residential,2033.8
Imadol,2024-09-21,5,9,1,0,,4,monsoon,residential,1542.2
Lubhu,2024-09-21,5,9,1,0,,4,monsoon,suburban,596.5
Godawari,2024-09-21,5,9,1,0,,4,monsoon,rural,382.7
Dakshinkali,2024-09-21,5,9,1,0,,4,monsoon,rural,407.9
Bhaktapur,2024-09-21,5,9,1,0,,4,monsoon,commercial,2124.3
Madhyapur Thimi,2024-09-21,5,9,1,0,,4,monsoon,residential,1839.0
Suryabinayak,2024-09-21,5,9,1,0,,4,monsoon,suburban,1005.5
Changunarayan,2024-09-21,5,9,1,0,,4,monsoon,rural,516.1
Nagarkot,2024-09-21,5,9,1,0,,4,monsoon,rural,269.0
Kathmandu-Core,2024-09-22,6,9,1,0,,5,monsoon,commercial,2461.3
Baneshwor,2024-09-22,6,9,1,0,,5,monsoon,commercial,2146.6
Koteshwor,2024-09-22,6,9,1,0,,5,monsoon,commercial,2435.4
Balaju,2024-09-22,6,9,1,0,,5,monsoon,residential,2089.4
Maharajgunj,2024-09-22,6,9,1,0,,5,monsoon,residential,1688.6
Budhanilkantha,2024-09-22,6,9,1,0,,5,monsoon,suburban,1115.6
Tokha,2024-09-22,6,9,1,0,,5,monsoon,suburban,810.1
Chandragiri,2024-09-22,6,9,1,0,,5,monsoon,rural,398.2
Lalitpur,2024-09-22,6,9,1,0,,5,monsoon,commercial,2188.4
Satdobato,2024-09-22,6,9,1,0,,5,monsoon,commercial,1757.7
Kirtipur,2024-09-22,6,9,1,0,,5,monsoon,residential,1654.8
Imadol,2024-09-22,6,9,1,0,,5,monsoon,residential,1678.5
Lubhu,2024-09-22,6,9,1,0,,5,monsoon,suburban,656.8
Godawari,2024-09-22,6,9,1,0,,5,monsoon,rural,439.8
Dakshinkali,2024-09-22,6,9,1,0,,5,monsoon,rural,324.3
Bhaktapur,2024-09-22,6,9,1,0,,5,monsoon,commercial,2100.6
Madhyapur Thimi,2024-09-22,6,9,1,0,,5,monsoon,residential,1491.5
Suryabinayak,2024-09-22,6,9,1,0,,5,monsoon,suburban,897.1
Changunarayan,2024-09-22,6,9,1,0,,5,monsoon,rural,465.2
Nagarkot,2024-09-22,6,9,1,0,,5,monsoon,rural,277.1
Kathmandu-Core,2024-09-23,0,9,0,0,,6,monsoon,commercial,2897.1
Baneshwor,2024-09-23,0,9,0,0,,6,monsoon,commercial,2061.4
Koteshwor,2024-09-23,0,9,0,0,,6,monsoon,commercial,2634.0
Balaju,2024-09-23,0,9,0,0,,6,monsoon,residential,1659.3
Maharajgunj,2024-09-23,0,9,0,0,,6,monsoon,residential,1540.6
Budhanilkantha,2024-09-23,0,9,0,0,,6,monsoon,suburban,851.8
Tokha,2024-09-23,0,9,0,0,,6,monsoon,suburban,666.4
Chandragiri,2024-09-23,0,9,0,0,,6,monsoon,rural,411.8
Lalitpur,2024-09-23,0,9,0,0,,6,monsoon,commercial,2686.5
Satdobato,2024-09-23,0,9,0,0,,6,monsoon,commercial,1625.4
Kirtipur,2024-09-23,0,9,0,0,,6,monsoon,residential,1266.8
Imadol,2024-09-23,0,9,0,0,,6,monsoon,residential,1141.1
Lubhu,2024-09-23,0,9,0,0,,6,monsoon,suburban,659.2
Godawari,2024-09-23,0,9,0,0,,6,monsoon,rural,406.2
Dakshinkali,2024-09-23,0,9,0,0,,6,monsoon,rural,242.7
Bhaktapur,2024-09-23,0,9,0,0,,6,monsoon,commercial,1760.7
Madhyapur Thimi,2024-09-23,0,9,0,0,,6,monsoon,residential,1412.2
Suryabinayak,2024-09-23,0,9,0,0,,6,monsoon,suburban,706.5
Changunarayan,2024-09-23,0,9,0,0,,6,monsoon,rural,361.3
Nagarkot,2024-09-23,0,9,0,0,,6,monsoon,rural,207.8
Kathmandu-Core,2024-09-24,1,9,0,0,,7,monsoon,commercial,2594.4
Baneshwor,2024-09-24,1,9,0,0,,7,monsoon,commercial,2664.5
Koteshwor,2024-09-24,1,9,0,0,,7,monsoon,commercial,1952.4
Balaju,2024-09-24,1,9,0,0,,7,monsoon,residential,1588.9
Maharajgunj,2024-09-24,1,9,0,0,,7,monsoon,residential,1521.4
Budhanilkantha,2024-09-24,1,9,0,0,,7,monsoon,suburban,1078.0
Tokha,2024-09-24,1,9,0,0,,7,monsoon,suburban,723.3
Chandragiri,2024-09-24,1,9,0,0,,7,monsoon,rural,310.8
Lalitpur,2024-09-24,1,9,0,0,,7,monsoon,commercial,2033.5
Satdobato,2024-09-24,1,9,0,0,,7,monsoon,commercial,2173.6
Kirtipur,2024-09-24,1,9,0,0,,7,monsoon,residential,1530.6
Imadol,2024-09-24,1,9,0,0,,7,monsoon,residential,1294.9
Lubhu,2024-09-24,1,9,0,0,,7,monsoon,suburban,686.7
Godawari,2024-09-24,1,9,0,0,,7,monsoon,rural,426.2
Dakshinkali,2024-09-24,1,9,0,0,,7,monsoon,rural,263.4
Bhaktapur,2024-09-24,1,9,0,0,,7,monsoon,commercial,2182.9
Madhyapur Thimi,2024-09-24,1,9,0,0,,7,monsoon,residential,1273.8
